event_time,user_id,session_id,event_type,channel,premium_amount
2025-10-02 07:48:47,2537,s_10110,quote_view,Social,22721928
2025-10-30 01:31:41,1211,s_10111,policy_click,Organic,35610086
2025-10-17 03:16:23,3135,s_10112,signup,Social,27467609
2025-10-30 17:43:06,555,s_10113,signup,Social,40016007
2025-10-15 17:17:45,2793,s_10114,policy_click,Social,10240846
2025-10-01 00:56:53,4921,s_10115,signup,Google Ads,30061165
2025-10-19 06:52:29,4063,s_10116,signup,Social,5596245
2025-10-01 05:42:43,3766,s_10117,signup,Google Ads,9891557
2025-10-18 13:17:40,4303,s_10118,policy_click,Google Ads,27787587
2025-10-04 11:15:19,1265,s_10119,policy_click,SMS,33682260
2025-10-28 06:39:17,894,s_10120,purchase,Social,45373199
2025-10-13 05:19:22,2173,s_10121,signup,Referral,30129005
2025-10-14 07:07:00,2305,s_10122,signup,Google Ads,39293848
2025-10-25 22:58:22,3164,s_10123,policy_click,Social,21109334
2025-10-18 19:59:12,4833,s_10124,purchase,Referral,47652155
2025-10-15 01:28:39,3959,s_10125,policy_click,Organic,25011280
2025-10-07 22:54:14,4384,s_10126,policy_click,Referral,16103297
2025-10-02 16:03:30,1239,s_10127,purchase,Google Ads,7052992
2025-10-14 15:15:25,1818,s_10128,policy_click,Google Ads,34296584
2025-10-15 04:50:17,767,s_10129,quote_view,Google Ads,16023852
2025-10-14 20:01:34,2560,s_10130,purchase,SMS,22473753
2025-10-04 21:58:45,573,s_10131,signup,Referral,42532962
2025-10-22 09:47:16,4464,s_10132,signup,Social,21702725
2025-10-23 16:09:02,2333,s_10133,purchase,Social,45598389
2025-10-10 02:12:58,2111,s_10134,signup,Google Ads,49536403
2025-10-29 07:52:44,4742,s_10135,quote_view,Referral,11599600
2025-10-15 13:16:19,751,s_10136,signup,Organic,21738841
2025-10-05 19:13:07,2812,s_10137,purchase,Referral,32384040
2025-10-04 10:23:50,4457,s_10138,policy_click,Social,26875438
2025-10-03 12:58:28,3555,s_10139,purchase,Google Ads,28549513
2025-10-07 18:45:23,2419,s_10140,purchase,Referral,47850525
2025-10-26 18:59:09,2989,s_10141,quote_view,SMS,18174019
2025-10-25 20:06:06,855,s_10142,signup,Google Ads,26547233
2025-10-08 11:50:29,2851,s_10143,purchase,SMS,5737348
2025-10-11 20:13:42,3380,s_10144,signup,Google Ads,10523433
2025-10-01 17:19:23,194,s_10145,policy_click,Social,8842056
2025-10-24 23:05:01,1578,s_10146,purchase,Organic,29453426
2025-10-25 18:31:54,1481,s_10147,purchase,Referral,33135288
2025-10-03 20:42:44,4429,s_10148,signup,Referral,30378961
2025-10-08 12:56:11,747,s_10149,quote_view,Google Ads,5672186
2025-10-07 03:44:38,4962,s_10150,quote_view,Organic,14174986
2025-10-28 17:02:26,3088,s_10151,signup,Organic,22796950
2025-10-05 16:35:50,4741,s_10152,purchase,Social,26445818
2025-10-05 12:57:15,150,s_10153,policy_click,SMS,45657204
2025-10-10 09:27:42,3866,s_10154,quote_view,Referral,35650849
2025-10-14 01:26:53,4898,s_10155,quote_view,Google Ads,16310652
2025-10-28 04:47:35,4978,s_10156,policy_click,Organic,47662129
2025-10-09 08:19:40,2329,s_10157,quote_view,Referral,21752367
2025-10-16 14:44:14,1676,s_10158,signup,Referral,25886860
2025-10-25 18:37:57,2587,s_10159,purchase,Referral,9283795
2025-10-02 11:11:21,2390,s_10160,quote_view,Organic,33267078
2025-10-24 23:43:22,674,s_10161,policy_click,Social,6789896
2025-10-20 04:17:38,3702,s_10162,signup,Referral,31315122
2025-10-10 03:33:24,1361,s_10163,signup,Organic,24483297
2025-10-26 00:34:48,3067,s_10164,signup,Organic,43547509
2025-10-24 16:08:15,3147,s_10165,signup,Google Ads,8040500
2025-10-02 06:31:17,3618,s_10166,purchase,Social,19680263
2025-10-04 09:01:03,3068,s_10167,signup,Social,18294002
2025-10-29 11:48:33,2163,s_10168,signup,Social,14731880
2025-10-24 21:12:44,1445,s_10169,signup,Organic,26521792
2025-10-06 11:25:30,4026,s_10170,policy_click,Organic,30071344
2025-10-04 07:41:16,2161,s_10171,policy_click,Social,27368080
2025-10-08 18:57:13,3354,s_10172,policy_click,Organic,28172166
2025-10-01 21:05:09,4820,s_10173,policy_click,Social,23141666
2025-10-03 20:57:51,1771,s_10174,quote_view,Google Ads,41803215
2025-10-13 04:51:36,4545,s_10175,signup,SMS,46344788
2025-10-11 10:37:55,1703,s_10176,quote_view,SMS,19711108
2025-10-25 20:58:12,195,s_10177,quote_view,SMS,34433860
2025-10-07 21:34:10,575,s_10178,quote_view,SMS,6558088
2025-10-15 10:42:40,2630,s_10179,purchase,Google Ads,29071662
2025-10-27 05:30:43,4687,s_10180,signup,Organic,29511412
2025-10-06 17:30:19,4644,s_10181,signup,Google Ads,9924410
2025-10-08 01:12:01,389,s_10182,quote_view,Referral,49733679
2025-10-23 22:44:27,1753,s_10183,policy_click,Organic,17833982
2025-10-23 07:07:59,661,s_10184,purchase,Social,13967173
2025-10-23 08:09:37,2833,s_10185,quote_view,Referral,6845146
2025-10-06 10:04:19,4630,s_10186,quote_view,Referral,17002800
2025-10-10 01:17:57,297,s_10187,purchase,Google Ads,40318709
2025-10-11 22:00:28,331,s_10188,quote_view,Referral,22515533
2025-10-23 03:35:02,3850,s_10189,signup,Google Ads,19849231
2025-10-22 03:22:30,4951,s_10190,policy_click,Referral,22150353
2025-10-11 03:49:02,1285,s_10191,policy_click,Google Ads,17984849
2025-10-07 16:57:23,1079,s_10192,policy_click,Organic,49045049
2025-10-14 14:57:47,875,s_10193,policy_click,Referral,40211345
2025-10-08 17:07:48,3867,s_10194,quote_view,Google Ads,5850770
2025-10-12 10:13:35,4838,s_10195,policy_click,SMS,23436888
2025-10-01 15:48:58,2686,s_10196,quote_view,SMS,5097670
2025-10-08 05:44:11,2490,s_10197,signup,Referral,16121208
2025-10-03 15:34:21,1586,s_10198,quote_view,Google Ads,10060043
2025-10-07 06:33:59,3808,s_10199,quote_view,Organic,41587317
2025-10-27 14:36:10,2941,s_10200,quote_view,Referral,44153167
2025-10-16 13:05:10,4487,s_10201,purchase,Organic,16868062
2025-10-29 11:28:29,4469,s_10202,purchase,Google Ads,10966615
2025-10-26 12:44:24,1503,s_10203,purchase,SMS,22610879
2025-10-01 16:46:43,746,s_10204,signup,Google Ads,42272638
2025-10-10 09:54:51,2613,s_10205,policy_click,Organic,24112363
2025-10-18 14:50:51,1509,s_10206,quote_view,SMS,45649047
2025-10-08 05:10:12,1771,s_10207,quote_view,Referral,27518863
2025-10-08 12:37:08,3780,s_10208,policy_click,SMS,20863406
2025-10-10 09:58:52,1962,s_10209,purchase,Referral,5963355
2025-10-18 17:23:34,1596,s_10210,signup,Referral,20141498
2025-10-21 10:37:00,4781,s_10211,quote_view,SMS,8290884
2025-10-06 05:53:12,2534,s_10212,policy_click,SMS,37412686
2025-10-12 01:58:47,3659,s_10213,purchase,Organic,32950640
2025-10-06 02:28:45,466,s_10214,signup,SMS,44198467
2025-10-17 13:55:12,2070,s_10215,policy_click,Social,37708109
2025-10-21 20:34:03,2444,s_10216,policy_click,SMS,48816329
2025-10-18 13:45:45,1233,s_10217,quote_view,Organic,44004758
2025-10-16 19:14:04,145,s_10218,signup,Social,36529316
2025-10-20 09:27:01,2353,s_10219,signup,Social,41545243
2025-10-08 01:15:37,1808,s_10220,purchase,Google Ads,6206092
2025-10-27 07:51:42,3049,s_10221,purchase,Social,23412415
2025-10-10 17:23:20,4043,s_10222,quote_view,Referral,10440954
2025-10-21 15:38:52,4140,s_10223,signup,Organic,10411487
2025-10-22 19:12:32,4203,s_10224,purchase,Google Ads,16146604
2025-10-25 05:30:48,4246,s_10225,signup,SMS,9844288
2025-10-23 23:08:50,1288,s_10226,policy_click,Social,33562555
2025-10-06 18:35:09,110,s_10227,policy_click,Google Ads,11448337
2025-10-26 04:07:10,4846,s_10228,policy_click,Referral,49767308
2025-10-16 18:00:55,4820,s_10229,signup,Google Ads,16991768
2025-10-13 10:15:34,2791,s_10230,quote_view,Referral,23766670
2025-10-01 19:53:07,4424,s_10231,purchase,Google Ads,39376360
2025-10-11 16:00:19,862,s_10232,quote_view,Google Ads,27692136
2025-10-12 14:21:04,461,s_10233,quote_view,SMS,13964212
2025-10-01 16:28:37,1105,s_10234,quote_view,SMS,8475331
2025-10-10 13:23:07,744,s_10235,quote_view,SMS,9933828
2025-10-09 02:05:35,2411,s_10236,purchase,Google Ads,7274987
2025-10-18 23:40:26,3793,s_10237,policy_click,Social,49755130
2025-10-24 14:51:36,4994,s_10238,policy_click,Google Ads,38358501
2025-10-09 08:46:19,443,s_10239,policy_click,SMS,35338277
2025-10-21 12:51:33,1834,s_10240,signup,Google Ads,24345047
2025-10-25 08:51:30,886,s_10241,signup,Social,42942503
2025-10-04 01:30:21,3605,s_10242,purchase,Referral,23021203
2025-10-09 11:53:51,4357,s_10243,purchase,Organic,45422515
2025-10-28 19:08:39,4376,s_10244,purchase,SMS,18742043
2025-10-29 04:27:49,3222,s_10245,policy_click,Google Ads,11200906
2025-10-24 07:29:40,152,s_10246,purchase,Social,32285370
2025-10-12 11:42:22,1597,s_10247,policy_click,SMS,41983382
2025-10-22 13:50:44,1672,s_10248,policy_click,SMS,12456334
2025-10-26 19:03:12,1535,s_10249,quote_view,Referral,22441891
2025-10-10 09:37:51,1566,s_10250,signup,Organic,33537609
2025-10-20 13:33:21,951,s_10251,signup,Google Ads,7206522
2025-10-11 06:31:23,2915,s_10252,purchase,Google Ads,35828410
2025-10-24 14:26:18,2493,s_10253,quote_view,SMS,37360223
2025-10-07 03:37:07,1342,s_10254,purchase,Social,27470064
2025-10-29 13:26:50,732,s_10255,purchase,SMS,21607526
2025-10-29 01:12:38,4334,s_10256,signup,Referral,18562350
2025-10-20 19:10:40,539,s_10257,quote_view,Organic,10060239
2025-10-22 09:03:03,769,s_10258,purchase,Referral,14802022
2025-10-19 00:22:19,2857,s_10259,purchase,Social,28193113
2025-10-26 06:08:56,3726,s_10260,purchase,Google Ads,16769906
2025-10-15 04:32:51,2122,s_10261,policy_click,Social,7702949
2025-10-16 10:44:06,1735,s_10262,signup,Referral,23547309
2025-10-02 02:48:58,4392,s_10263,policy_click,Google Ads,49219545
2025-10-26 13:57:49,14,s_10264,purchase,Organic,34374668
2025-10-28 12:03:58,4708,s_10265,quote_view,SMS,5031725
2025-10-24 19:35:04,3675,s_10266,policy_click,Organic,32056198
2025-10-24 00:22:07,4491,s_10267,policy_click,SMS,19303383
2025-10-07 01:14:54,191,s_10268,purchase,Organic,11530626
2025-10-03 11:27:42,2865,s_10269,policy_click,Google Ads,45881013
2025-10-24 12:37:46,4103,s_10270,quote_view,Google Ads,11844917
2025-10-12 14:44:22,1105,s_10271,quote_view,Google Ads,9999183
2025-10-14 01:51:08,2813,s_10272,signup,SMS,16913888
2025-10-25 17:57:36,652,s_10273,signup,Google Ads,31892977
2025-10-25 07:16:26,1381,s_10274,quote_view,Social,13407411
2025-10-09 15:47:21,802,s_10275,quote_view,SMS,41098031
2025-10-04 02:50:32,4545,s_10276,policy_click,Google Ads,43891096
2025-10-27 15:39:12,2122,s_10277,signup,Google Ads,16738486
2025-10-25 14:02:37,1985,s_10278,policy_click,Organic,32323385
2025-10-09 22:41:11,4141,s_10279,quote_view,Social,38692033
2025-10-04 14:39:28,1553,s_10280,signup,Social,23121274
2025-10-04 22:24:06,2793,s_10281,policy_click,SMS,7093352
2025-10-27 20:57:05,2724,s_10282,signup,Social,27428620
2025-10-30 10:39:02,2023,s_10283,purchase,Google Ads,8828926
2025-10-19 09:51:02,4671,s_10284,purchase,SMS,39934077
2025-10-06 06:05:28,1431,s_10285,purchase,Referral,5106579
2025-10-25 07:36:38,4189,s_10286,purchase,Organic,27101766
2025-10-01 17:39:31,2514,s_10287,purchase,Organic,35800509
2025-10-22 09:44:49,604,s_10288,signup,Referral,16665781
2025-10-26 17:14:20,327,s_10289,quote_view,SMS,11183116
2025-10-19 16:36:58,3839,s_10290,policy_click,Referral,22097351
2025-10-03 02:37:28,2776,s_10291,quote_view,Social,30142530
2025-10-26 18:29:59,3640,s_10292,quote_view,Google Ads,21524173
2025-10-22 00:47:16,591,s_10293,quote_view,Referral,40678550
2025-10-19 07:08:32,1439,s_10294,policy_click,Referral,20965511
2025-10-13 10:52:42,3571,s_10295,purchase,Social,36081504
2025-10-11 21:29:17,851,s_10296,signup,SMS,5231066
2025-10-24 10:09:30,440,s_10297,signup,Google Ads,30970442
2025-10-14 20:20:39,2996,s_10298,quote_view,Google Ads,26272416
2025-10-18 04:02:45,4424,s_10299,signup,Organic,7146907
2025-10-16 15:10:19,1666,s_10300,policy_click,Google Ads,19078809
2025-10-20 05:58:01,2909,s_10301,quote_view,Google Ads,49946781
2025-10-03 20:03:05,1258,s_10302,policy_click,Google Ads,29253513
2025-10-02 06:38:15,1545,s_10303,quote_view,Google Ads,17479263
2025-10-05 13:00:35,1906,s_10304,purchase,Social,7518563
2025-10-29 20:50:36,3680,s_10305,signup,Organic,16709321
2025-10-16 16:23:34,1816,s_10306,signup,Referral,10819604
2025-10-10 23:27:08,2277,s_10307,policy_click,Organic,27663026
2025-10-05 14:44:09,3317,s_10308,signup,SMS,15919478
2025-10-05 18:10:38,1451,s_10309,quote_view,Referral,5302534
2025-10-19 14:23:04,2048,s_10310,purchase,Organic,25938356
2025-10-21 04:42:20,4840,s_10311,signup,Organic,19663704
2025-10-25 12:27:26,3545,s_10312,purchase,Organic,29135101
2025-10-14 02:41:16,4907,s_10313,policy_click,Organic,48875745
2025-10-03 07:52:48,3635,s_10314,purchase,Organic,22686023
2025-10-11 01:15:51,174,s_10315,signup,Organic,7730036
2025-10-11 00:58:48,1099,s_10316,signup,Social,33193250
2025-10-08 15:16:24,1123,s_10317,policy_click,Social,6605867
2025-10-01 11:16:55,2561,s_10318,policy_click,Referral,43874587
2025-10-13 10:43:59,2043,s_10319,purchase,Google Ads,27640137
2025-10-17 04:56:06,3779,s_10320,purchase,Organic,35025293
2025-10-08 08:55:01,2177,s_10321,policy_click,Google Ads,15645852
2025-10-06 13:39:16,2422,s_10322,signup,Social,23904192
2025-10-02 08:37:36,4332,s_10323,purchase,SMS,14166521
2025-10-02 22:10:47,4838,s_10324,policy_click,Organic,26032397
2025-10-07 19:22:40,3773,s_10325,purchase,Referral,46984787
2025-10-12 10:07:11,1693,s_10326,policy_click,Google Ads,39458085
2025-10-03 02:58:37,291,s_10327,signup,Referral,28072227
2025-10-13 17:42:54,3932,s_10328,purchase,Organic,16292904
2025-10-28 23:11:30,1419,s_10329,purchase,Google Ads,6821437
2025-10-27 09:31:27,1989,s_10330,quote_view,Google Ads,22354021
2025-10-01 16:38:15,568,s_10331,quote_view,Organic,34141161
2025-10-12 11:44:29,3039,s_10332,signup,SMS,44485446
2025-10-18 04:19:32,2346,s_10333,policy_click,Organic,25522986
2025-10-22 08:08:01,3144,s_10334,quote_view,Referral,40379140
2025-10-02 23:01:11,2304,s_10335,quote_view,Social,14118739
2025-10-16 13:01:47,309,s_10336,signup,Social,31902451
2025-10-30 15:11:22,2139,s_10337,policy_click,Social,43450264
2025-10-09 04:34:07,2197,s_10338,signup,Google Ads,20246391
2025-10-28 19:31:16,462,s_10339,purchase,Google Ads,49529349
2025-10-14 08:22:50,4731,s_10340,purchase,Organic,38965439
2025-10-21 23:33:23,3821,s_10341,policy_click,Google Ads,18635005
2025-10-14 02:05:34,4733,s_10342,quote_view,Referral,13229667
2025-10-13 15:34:46,646,s_10343,signup,Organic,40403539
2025-10-15 21:04:32,4614,s_10344,signup,Referral,45913389
2025-10-19 17:06:57,1397,s_10345,purchase,Social,27257041
2025-10-16 05:28:27,3269,s_10346,signup,Referral,25496839
2025-10-07 10:39:04,4286,s_10347,quote_view,Social,12022106
2025-10-20 13:53:47,3875,s_10348,policy_click,Google Ads,12650180
2025-10-30 13:03:25,4175,s_10349,signup,Organic,24301726
2025-10-14 02:59:34,1571,s_10350,quote_view,SMS,26475412
2025-10-27 15:17:10,816,s_10351,policy_click,Referral,35025267
2025-10-08 10:11:11,1906,s_10352,signup,Organic,25258178
2025-10-29 08:17:58,4168,s_10353,signup,SMS,26431641
2025-10-19 13:09:05,2091,s_10354,policy_click,Organic,42109712
2025-10-02 02:42:03,4899,s_10355,signup,SMS,29685054
2025-10-14 04:38:50,3205,s_10356,signup,Organic,40934970
2025-10-06 06:07:28,3871,s_10357,signup,Social,15361309
2025-10-14 22:41:35,1130,s_10358,purchase,SMS,20235798
2025-10-17 07:32:08,2056,s_10359,policy_click,Organic,44171992
2025-10-18 21:52:43,1798,s_10360,purchase,SMS,31988968
2025-10-15 15:02:04,3415,s_10361,policy_click,Social,34000637
2025-10-04 03:10:28,2485,s_10362,purchase,SMS,15590437
2025-10-27 03:28:26,689,s_10363,signup,SMS,31968017
2025-10-20 00:28:43,3464,s_10364,quote_view,Organic,11104352
2025-10-02 11:19:22,576,s_10365,policy_click,Referral,6192675
2025-10-04 23:26:40,4996,s_10366,quote_view,Social,40790885
2025-10-24 06:09:03,3011,s_10367,policy_click,Organic,25901009
2025-10-20 23:24:34,3903,s_10368,policy_click,Google Ads,35214581
2025-10-05 06:44:01,4816,s_10369,signup,SMS,27307888
2025-10-02 11:03:13,4322,s_10370,policy_click,Google Ads,10705020
2025-10-11 16:46:44,3871,s_10371,signup,Organic,17255759
2025-10-26 01:20:48,2840,s_10372,signup,Referral,48889236
2025-10-04 16:30:29,3075,s_10373,signup,Social,27937329
2025-10-14 13:15:35,4641,s_10374,purchase,Organic,43892331
2025-10-02 14:08:13,2526,s_10375,purchase,Referral,19629982
2025-10-01 07:01:34,3482,s_10376,signup,Organic,10372570
2025-10-14 18:28:06,2018,s_10377,quote_view,Referral,25850163
2025-10-09 04:56:49,3379,s_10378,quote_view,Google Ads,45620712
2025-10-24 00:37:20,3286,s_10379,policy_click,Referral,38224305
2025-10-30 09:08:57,3102,s_10380,quote_view,Social,36484900
2025-10-26 13:53:20,4515,s_10381,policy_click,Google Ads,14549570
2025-10-11 20:06:42,3609,s_10382,policy_click,SMS,36903393
2025-10-09 03:57:23,1052,s_10383,policy_click,Google Ads,9668119
2025-10-25 16:11:50,4705,s_10384,purchase,Google Ads,15489993
2025-10-03 21:16:56,87,s_10385,signup,SMS,7309176
2025-10-28 07:07:04,3098,s_10386,quote_view,Google Ads,37973724
2025-10-08 06:49:42,4809,s_10387,signup,Google Ads,26506213
2025-10-25 23:14:24,2440,s_10388,signup,SMS,31171596
2025-10-26 04:37:18,1278,s_10389,purchase,SMS,38491942
2025-10-07 22:03:36,520,s_10390,policy_click,Social,18361010
2025-10-23 01:14:46,387,s_10391,signup,Google Ads,38024141
2025-10-01 03:42:49,14,s_10392,policy_click,Google Ads,31505958
2025-10-13 20:03:24,4187,s_10393,purchase,Google Ads,30054960
2025-10-01 18:05:23,3476,s_10394,signup,Social,24341187
2025-10-12 11:55:28,3577,s_10395,quote_view,Google Ads,44770075
2025-10-11 03:42:26,4,s_10396,signup,SMS,22407782
2025-10-02 14:25:33,3070,s_10397,purchase,SMS,37669695
2025-10-16 09:06:24,3291,s_10398,purchase,SMS,6765065
2025-10-12 11:47:19,3660,s_10399,signup,SMS,32363481
2025-10-22 09:31:38,4892,s_10400,quote_view,Referral,8279073
2025-10-29 11:25:21,3939,s_10401,policy_click,SMS,6022236
2025-10-18 02:56:21,4312,s_10402,signup,Social,6288870
2025-10-01 04:02:39,1603,s_10403,signup,Referral,48169169
2025-10-23 21:56:12,4800,s_10404,quote_view,Google Ads,48810504
2025-10-22 19:10:37,4827,s_10405,quote_view,SMS,6637141
2025-10-06 16:47:41,3974,s_10406,purchase,Google Ads,20923857
2025-10-01 11:32:10,2543,s_10407,policy_click,SMS,14714340
2025-10-25 05:06:04,1643,s_10408,policy_click,SMS,12738287
2025-10-20 15:09:21,1490,s_10409,signup,Referral,9957932
2025-10-03 07:04:10,4059,s_10410,policy_click,SMS,23180143
2025-10-16 04:28:05,3234,s_10411,purchase,SMS,18037953
2025-10-10 16:15:15,1696,s_10412,purchase,Organic,34376760
2025-10-30 00:46:09,1387,s_10413,quote_view,Social,21261145
2025-10-22 11:18:28,4793,s_10414,quote_view,Social,22722512
2025-10-17 13:38:03,1198,s_10415,purchase,Google Ads,15024201
2025-10-15 16:32:51,2286,s_10416,quote_view,Google Ads,16073776
2025-10-13 22:35:27,988,s_10417,purchase,Referral,31322244
2025-10-27 13:58:42,3990,s_10418,quote_view,Google Ads,26882789
2025-10-16 05:26:00,2960,s_10419,signup,Organic,45941360
2025-10-30 09:40:32,1262,s_10420,policy_click,Google Ads,5417319
2025-10-11 02:20:22,4726,s_10421,purchase,SMS,25211888
2025-10-13 04:51:15,1256,s_10422,quote_view,Google Ads,6093077
2025-10-11 16:30:26,588,s_10423,purchase,Google Ads,6548818
2025-10-09 06:18:16,1541,s_10424,signup,SMS,41141280
2025-10-17 07:15:26,794,s_10425,purchase,Organic,46786160
2025-10-14 19:27:26,3917,s_10426,quote_view,Social,43080901
2025-10-06 07:57:30,2021,s_10427,quote_view,Organic,22541152
2025-10-20 16:02:17,119,s_10428,purchase,Organic,29599056
2025-10-24 21:01:44,1214,s_10429,purchase,Referral,28593536
2025-10-02 19:17:26,614,s_10430,quote_view,Referral,45999678
2025-10-09 04:35:44,4582,s_10431,signup,SMS,17220363
2025-10-08 02:47:53,4418,s_10432,signup,Referral,29297644
2025-10-02 00:17:00,4235,s_10433,signup,Social,17095575
2025-10-04 04:26:36,3474,s_10434,policy_click,SMS,47713320
2025-10-12 13:46:55,3298,s_10435,policy_click,Referral,14988132
2025-10-08 13:47:39,1290,s_10436,policy_click,Google Ads,49291419
2025-10-03 16:13:44,2381,s_10437,purchase,Referral,22800105
2025-10-18 11:32:49,224,s_10438,policy_click,Social,31338200
2025-10-26 01:57:47,4668,s_10439,purchase,Referral,37443499
2025-10-03 06:20:19,2824,s_10440,signup,SMS,27369349
2025-10-04 20:57:27,3015,s_10441,quote_view,Google Ads,26825202
2025-10-08 04:08:14,2641,s_10442,policy_click,SMS,49852333
2025-10-21 10:09:10,4905,s_10443,quote_view,Google Ads,12552461
2025-10-15 22:22:31,987,s_10444,policy_click,Google Ads,14399657
2025-10-24 00:04:10,1024,s_10445,policy_click,Social,39806318
2025-10-28 07:14:09,1544,s_10446,quote_view,Organic,30727662
2025-10-12 05:35:04,1273,s_10447,signup,Social,47969371
2025-10-11 20:01:09,1780,s_10448,signup,Organic,30503518
2025-10-11 13:02:46,1701,s_10449,signup,Organic,30873199
2025-10-13 02:10:01,3931,s_10450,quote_view,Social,14726657
2025-10-29 20:00:00,2235,s_10451,purchase,Referral,11162478
2025-10-08 16:52:25,4345,s_10452,quote_view,Social,34113472
2025-10-14 16:39:00,3199,s_10453,purchase,SMS,11432961
2025-10-27 11:07:42,3160,s_10454,signup,SMS,15968559
2025-10-22 18:07:18,3984,s_10455,purchase,SMS,6451483
2025-10-27 06:13:28,1024,s_10456,signup,SMS,7503190
2025-10-01 00:17:56,3840,s_10457,signup,Organic,12734163
2025-10-15 01:09:47,826,s_10458,signup,Organic,32863456
2025-10-09 08:32:50,2737,s_10459,signup,Social,36735645
2025-10-10 02:25:29,3407,s_10460,quote_view,Google Ads,15228965
2025-10-21 00:57:51,2775,s_10461,policy_click,Google Ads,45953903
2025-10-20 08:13:27,4633,s_10462,policy_click,Organic,45529509
2025-10-24 11:50:17,492,s_10463,policy_click,Referral,15680317
2025-10-22 23:25:13,1860,s_10464,quote_view,Organic,17026350
2025-10-24 13:31:30,2340,s_10465,signup,Referral,24709946
2025-10-02 20:14:30,592,s_10466,signup,Google Ads,33168614
2025-10-29 15:16:06,2735,s_10467,signup,Organic,29187014
2025-10-06 23:50:55,1493,s_10468,policy_click,Social,18106016
2025-10-21 09:44:09,948,s_10469,signup,SMS,36712993
2025-10-15 07:44:48,1576,s_10470,purchase,Google Ads,21086352
2025-10-18 14:02:26,683,s_10471,quote_view,Organic,6764272
2025-10-25 23:44:25,629,s_10472,signup,Organic,44489027
2025-10-24 10:15:08,4689,s_10473,signup,SMS,11409612
2025-10-04 21:15:52,4483,s_10474,signup,Google Ads,17265311
2025-10-22 18:41:26,4748,s_10475,purchase,Social,12114154
2025-10-25 06:37:50,2241,s_10476,signup,Social,27595447
2025-10-04 08:02:35,3755,s_10477,policy_click,Social,25535245
2025-10-04 06:02:11,101,s_10478,signup,Google Ads,48607124
2025-10-29 14:33:02,1094,s_10479,policy_click,Social,49022760
2025-10-23 21:36:36,2492,s_10480,policy_click,Referral,5641798
2025-10-11 05:57:44,3773,s_10481,signup,Organic,6269546
2025-10-05 05:14:09,433,s_10482,purchase,Referral,18672111
2025-10-21 11:54:07,537,s_10483,policy_click,Google Ads,9086489
2025-10-23 16:15:53,601,s_10484,signup,Social,45768153
2025-10-23 04:05:14,1667,s_10485,signup,Social,29847802
2025-10-29 14:01:18,2756,s_10486,purchase,Social,43556343
2025-10-19 04:53:00,319,s_10487,signup,SMS,16779751
2025-10-10 05:58:09,4942,s_10488,quote_view,SMS,38368129
2025-10-26 05:04:31,1863,s_10489,quote_view,Social,48449998
2025-10-04 06:47:15,3733,s_10490,quote_view,Organic,22023019
2025-10-14 15:02:57,1528,s_10491,signup,SMS,8204830
2025-10-12 22:34:12,71,s_10492,policy_click,Google Ads,23212794
2025-10-09 07:40:35,444,s_10493,purchase,Social,49297060
2025-10-10 14:10:12,4695,s_10494,signup,Organic,14389473
2025-10-04 05:58:04,387,s_10495,policy_click,SMS,35041227
2025-10-27 14:48:59,1870,s_10496,signup,Google Ads,37820357
2025-10-24 10:58:35,4649,s_10497,quote_view,SMS,30749114
2025-10-20 14:26:34,2012,s_10498,quote_view,Google Ads,23927079
2025-10-04 03:17:35,2922,s_10499,policy_click,Social,41626655
2025-10-09 17:39:29,3352,s_10500,policy_click,Organic,26205071
2025-10-04 18:19:04,280,s_10501,policy_click,Referral,47046941
2025-10-07 20:53:13,771,s_10502,purchase,SMS,42213735
2025-10-13 03:57:35,954,s_10503,policy_click,Organic,39884582
2025-10-17 10:31:35,4425,s_10504,quote_view,Referral,31035639
2025-10-12 10:22:51,1560,s_10505,quote_view,Social,15473579
2025-10-09 07:26:12,2498,s_10506,purchase,Google Ads,38962886
2025-10-30 17:07:45,3447,s_10507,signup,Social,29577915
2025-10-06 21:00:07,3368,s_10508,policy_click,Organic,24303949
2025-10-21 21:30:12,3548,s_10509,purchase,Organic,6705828
2025-10-07 14:38:17,2441,s_10510,signup,SMS,11572161
2025-10-28 06:53:34,109,s_10511,signup,Referral,45558270
2025-10-25 15:29:17,4455,s_10512,policy_click,Referral,48725636
2025-10-30 20:47:53,956,s_10513,quote_view,SMS,24515493
2025-10-11 16:41:01,3361,s_10514,policy_click,Social,13242413
2025-10-15 01:42:26,3490,s_10515,policy_click,Referral,43816021
2025-10-12 01:38:14,318,s_10516,quote_view,Social,19564165
2025-10-26 13:21:39,341,s_10517,quote_view,Google Ads,39419500
2025-10-10 12:07:38,4445,s_10518,quote_view,Organic,34175793
2025-10-19 04:10:07,2075,s_10519,signup,Google Ads,47616580
2025-10-17 22:37:46,638,s_10520,signup,SMS,33966553
2025-10-09 19:56:41,4497,s_10521,policy_click,Referral,29356443
2025-10-21 21:43:51,4464,s_10522,purchase,Google Ads,12628334
2025-10-02 02:45:20,2391,s_10523,policy_click,Organic,23822721
2025-10-29 22:58:53,3989,s_10524,purchase,Referral,27649831
2025-10-26 00:30:54,5000,s_10525,policy_click,Social,28313649
2025-10-03 10:52:25,3194,s_10526,policy_click,Referral,19859924
2025-10-26 22:02:16,3937,s_10527,policy_click,Organic,6060216
2025-10-14 01:17:53,4282,s_10528,signup,Referral,11742268
