user_id,signup_date,city,device_type
1392,2024-06-07,Tehran,Desktop
1393,2023-10-02,Mashhad,Tablet
1394,2024-09-04,Shiraz,Tablet
1395,2023-02-13,Tehran,Tablet
1396,2023-01-17,Tabriz,Tablet
1397,2023-11-26,Mashhad,Tablet
1398,2024-07-22,Mashhad,Mobile
1399,2024-05-11,Tabriz,Tablet
1400,2023-01-12,Tabriz,Desktop
1401,2023-11-14,Tehran,Mobile
1402,2024-08-14,Isfahan,Desktop
1403,2023-08-04,Mashhad,Tablet
1404,2023-12-05,Tehran,Desktop
1405,2024-10-22,Tabriz,Mobile
1406,2023-03-22,Tehran,Mobile
1407,2024-12-27,Tabriz,Mobile
1408,2024-04-29,Shiraz,Desktop
1409,2024-01-09,Tabriz,Mobile
1410,2024-12-10,Tabriz,Desktop
1411,2023-07-19,Tabriz,Tablet
1412,2024-06-20,Isfahan,Tablet
1413,2024-04-10,Tabriz,Desktop
1414,2023-03-30,Mashhad,Mobile
1415,2023-09-25,Mashhad,Desktop
1416,2024-10-16,Tehran,Desktop
1417,2024-07-24,Isfahan,Desktop
1418,2024-05-03,Tehran,Tablet
1419,2024-06-21,Mashhad,Desktop
1420,2023-02-16,Mashhad,Tablet
1421,2023-10-15,Shiraz,Desktop
1422,2023-01-16,Tabriz,Tablet
1423,2024-12-11,Mashhad,Desktop
1424,2024-02-05,Tehran,Desktop
1425,2023-03-27,Tehran,Mobile
1426,2023-09-07,Tabriz,Mobile
1427,2024-01-26,Tabriz,Desktop
1428,2023-12-01,Shiraz,Desktop
1429,2024-09-20,Isfahan,Desktop
1430,2024-06-02,Tehran,Desktop
1431,2023-05-17,Tabriz,Mobile
1432,2024-11-18,Tehran,Tablet
1433,2024-05-12,Tabriz,Desktop
1434,2024-12-27,Mashhad,Mobile
1435,2024-04-21,Tehran,Desktop
1436,2024-08-16,Mashhad,Desktop
1437,2023-08-11,Tehran,Tablet
1438,2024-01-07,Isfahan,Desktop
1439,2024-02-06,Shiraz,Desktop
1440,2024-03-18,Mashhad,Tablet
1441,2024-05-04,Tabriz,Tablet
1442,2024-09-06,Isfahan,Tablet
1443,2023-09-30,Tehran,Tablet
1444,2024-06-09,Mashhad,Mobile
1445,2023-06-08,Tehran,Mobile
1446,2023-06-01,Tehran,Mobile
1447,2024-09-11,Tehran,Desktop
1448,2023-07-07,Shiraz,Tablet
1449,2023-04-08,Shiraz,Tablet
1450,2023-05-11,Tabriz,Mobile
1451,2023-06-20,Mashhad,Desktop
1452,2023-07-02,Isfahan,Desktop
1453,2023-12-30,Isfahan,Desktop
1454,2023-02-08,Isfahan,Mobile
1455,2024-06-10,Tehran,Desktop
1456,2024-05-11,Shiraz,Desktop
1457,2024-05-30,Mashhad,Desktop
1458,2023-12-15,Tehran,Tablet
1459,2024-02-01,Shiraz,Mobile
1460,2024-12-22,Shiraz,Tablet
1461,2023-06-10,Mashhad,Tablet
1462,2023-01-16,Mashhad,Mobile
1463,2024-05-07,Mashhad,Tablet
1464,2024-03-01,Tehran,Desktop
1465,2023-04-18,Tabriz,Desktop
1466,2024-03-25,Mashhad,Desktop
1467,2023-11-07,Tabriz,Desktop
1468,2023-06-19,Tehran,Mobile
1469,2024-06-29,Tabriz,Tablet
1470,2024-02-18,Isfahan,Tablet
1471,2023-09-08,Tabriz,Desktop
1472,2023-05-21,Mashhad,Desktop
1473,2023-10-01,Tehran,Tablet
1474,2024-02-20,Mashhad,Mobile
1475,2024-08-30,Isfahan,Tablet
1476,2023-02-08,Mashhad,Desktop
1477,2023-01-29,Mashhad,Desktop
1478,2024-04-21,Mashhad,Mobile
1479,2023-11-14,Shiraz,Tablet
1480,2023-09-02,Isfahan,Mobile
1481,2024-11-27,Mashhad,Mobile
1482,2023-09-29,Mashhad,Desktop
1483,2024-03-15,Mashhad,Tablet
1484,2023-08-27,Tehran,Desktop
1485,2024-01-12,Shiraz,Tablet
1486,2023-09-23,Tehran,Desktop
1487,2023-12-25,Shiraz,Desktop
1488,2023-12-06,Mashhad,Tablet
1489,2024-01-24,Isfahan,Tablet
1490,2024-07-30,Tabriz,Desktop
1491,2024-11-19,Tabriz,Tablet
1492,2023-01-03,Mashhad,Desktop
1493,2024-03-04,Tehran,Tablet
1494,2023-05-22,Isfahan,Desktop
1495,2024-01-11,Shiraz,Desktop
1496,2024-10-31,Mashhad,Desktop
1497,2023-11-20,Isfahan,Mobile
1498,2023-05-26,Isfahan,Tablet
1499,2023-10-20,Shiraz,Desktop
1500,2024-10-26,Isfahan,Mobile
1501,2024-03-07,Tehran,Desktop
1502,2024-12-05,Tehran,Mobile
1503,2024-08-07,Tehran,Desktop
1504,2024-02-03,Isfahan,Desktop
1505,2023-12-10,Tehran,Mobile
1506,2023-05-20,Shiraz,Mobile
1507,2023-07-06,Isfahan,Tablet
1508,2023-03-02,Tabriz,Tablet
1509,2024-01-15,Isfahan,Mobile
1510,2024-12-10,Shiraz,Tablet
1511,2024-03-15,Tabriz,Mobile
1512,2023-11-15,Isfahan,Tablet
1513,2023-10-29,Tehran,Desktop
1514,2023-12-10,Mashhad,Tablet
1515,2023-01-11,Mashhad,Desktop
1516,2023-03-03,Tehran,Desktop
1517,2023-08-14,Mashhad,Tablet
1518,2023-06-02,Mashhad,Mobile
1519,2024-12-11,Tehran,Desktop
1520,2024-07-17,Tehran,Desktop
1521,2024-07-24,Isfahan,Tablet
1522,2024-08-06,Isfahan,Mobile
1523,2024-10-21,Tehran,Mobile
1524,2024-07-28,Shiraz,Tablet
1525,2023-11-06,Mashhad,Mobile
1526,2023-08-31,Isfahan,Tablet
1527,2024-05-07,Mashhad,Tablet
1528,2024-01-01,Tabriz,Tablet
1529,2023-11-26,Tehran,Desktop
1530,2023-04-17,Shiraz,Desktop
1531,2023-08-14,Tabriz,Desktop
1532,2023-08-06,Tabriz,Tablet
1533,2024-05-20,Tabriz,Desktop
1534,2023-09-16,Tehran,Desktop
1535,2024-05-31,Isfahan,Desktop
1536,2023-02-23,Tehran,Tablet
1537,2023-02-16,Isfahan,Tablet
1538,2024-12-27,Tabriz,Tablet
1539,2024-11-19,Tabriz,Desktop
1540,2024-06-04,Shiraz,Mobile
1541,2023-04-09,Isfahan,Desktop
1542,2023-01-20,Tabriz,Desktop
1543,2024-07-26,Mashhad,Tablet
1544,2024-05-04,Shiraz,Tablet
1545,2024-02-23,Tehran,Desktop
1546,2024-11-20,Shiraz,Desktop
1547,2023-03-03,Mashhad,Mobile
1548,2023-05-25,Isfahan,Mobile
1549,2023-08-04,Tehran,Tablet
1550,2023-01-03,Tehran,Mobile
1551,2023-06-09,Isfahan,Mobile
1552,2023-04-30,Shiraz,Tablet
1553,2023-03-30,Tabriz,Mobile
1554,2023-11-25,Shiraz,Desktop
1555,2024-08-02,Mashhad,Mobile
1556,2023-12-23,Tabriz,Tablet
1557,2024-09-01,Shiraz,Desktop
1558,2023-09-24,Isfahan,Mobile
1559,2024-09-08,Mashhad,Desktop
1560,2023-11-19,Mashhad,Desktop
1561,2024-09-26,Mashhad,Mobile
1562,2024-06-24,Tabriz,Mobile
1563,2024-10-10,Tehran,Tablet
1564,2023-07-14,Tabriz,Tablet
1565,2023-11-28,Shiraz,Desktop
1566,2023-06-19,Tehran,Tablet
1567,2024-06-04,Shiraz,Desktop
1568,2024-04-07,Tehran,Desktop
1569,2023-02-09,Tabriz,Tablet
1570,2024-06-20,Mashhad,Tablet
1571,2023-09-18,Isfahan,Tablet
1572,2024-01-30,Mashhad,Mobile
1573,2023-08-14,Tabriz,Desktop
1574,2023-05-04,Tehran,Desktop
1575,2023-02-07,Mashhad,Desktop
1576,2023-11-24,Tabriz,Tablet
1577,2023-09-08,Shiraz,Tablet
1578,2023-06-25,Isfahan,Tablet
1579,2024-08-24,Mashhad,Tablet
1580,2024-03-29,Tehran,Tablet
1581,2023-02-06,Shiraz,Mobile
1582,2023-11-12,Tabriz,Tablet
1583,2024-11-18,Isfahan,Desktop
1584,2024-08-15,Tehran,Tablet
1585,2023-04-24,Tabriz,Desktop
1586,2023-02-09,Tabriz,Tablet
1587,2023-10-28,Mashhad,Tablet
1588,2023-08-12,Mashhad,Desktop
1589,2023-11-14,Tehran,Desktop
1590,2023-12-15,Tabriz,Desktop
1591,2023-04-25,Mashhad,Desktop
1592,2024-11-28,Isfahan,Mobile
1593,2023-11-19,Isfahan,Desktop
1594,2024-07-21,Tabriz,Tablet
1595,2023-02-09,Mashhad,Tablet
1596,2023-02-09,Tehran,Mobile
1597,2023-10-16,Tehran,Desktop
1598,2023-09-19,Tehran,Tablet
1599,2023-08-04,Isfahan,Mobile
1600,2023-05-27,Mashhad,Tablet
1601,2023-12-02,Mashhad,Mobile
1602,2023-06-17,Isfahan,Mobile
1603,2023-04-02,Tehran,Desktop
1604,2023-12-19,Tehran,Mobile
1605,2024-07-24,Tabriz,Tablet
1606,2024-07-24,Shiraz,Tablet
1607,2024-11-11,Mashhad,Desktop
1608,2023-12-29,Mashhad,Desktop
1609,2024-07-10,Mashhad,Mobile
1610,2023-12-11,Shiraz,Desktop
1611,2024-11-23,Tabriz,Tablet
1612,2023-06-19,Shiraz,Tablet
1613,2023-12-22,Tehran,Desktop
1614,2023-07-10,Tehran,Desktop
1615,2024-10-28,Mashhad,Desktop
1616,2024-02-26,Isfahan,Mobile
1617,2024-11-30,Mashhad,Mobile
1618,2023-01-07,Isfahan,Tablet
1619,2023-05-13,Shiraz,Mobile
1620,2024-07-10,Tehran,Mobile
1621,2023-01-31,Isfahan,Mobile
1622,2024-06-18,Shiraz,Mobile
1623,2024-03-01,Tehran,Tablet
1624,2024-01-29,Isfahan,Desktop
1625,2024-11-02,Mashhad,Tablet
1626,2023-12-29,Mashhad,Mobile
1627,2024-03-12,Mashhad,Desktop
1628,2024-10-31,Shiraz,Desktop
1629,2024-07-04,Mashhad,Desktop
1630,2023-03-23,Tabriz,Tablet
1631,2023-12-22,Tehran,Desktop
1632,2023-09-15,Shiraz,Tablet
1633,2024-12-18,Mashhad,Tablet
1634,2024-08-11,Tehran,Mobile
1635,2024-06-07,Isfahan,Mobile
1636,2023-10-22,Mashhad,Desktop
1637,2023-08-12,Tehran,Desktop
1638,2024-06-08,Tabriz,Mobile
1639,2023-02-15,Isfahan,Tablet
1640,2024-10-28,Tabriz,Tablet
1641,2023-04-23,Tehran,Mobile
1642,2023-08-21,Tabriz,Tablet
1643,2023-01-17,Tehran,Mobile
1644,2023-12-26,Tehran,Mobile
1645,2023-08-11,Tabriz,Desktop
1646,2024-11-30,Tehran,Desktop
1647,2024-03-23,Mashhad,Mobile
1648,2023-12-31,Tehran,Desktop
1649,2024-11-05,Shiraz,Mobile
1650,2023-11-22,Tehran,Tablet
1651,2024-04-11,Shiraz,Tablet
1652,2024-02-18,Tehran,Tablet
1653,2024-03-30,Tehran,Tablet
1654,2024-08-08,Tabriz,Mobile
1655,2023-08-21,Mashhad,Tablet
1656,2023-08-12,Mashhad,Tablet
1657,2024-02-16,Isfahan,Tablet
1658,2024-07-25,Tabriz,Tablet
1659,2023-12-01,Tabriz,Mobile
1660,2023-08-10,Mashhad,Tablet
1661,2023-02-06,Tabriz,Desktop
1662,2023-10-05,Mashhad,Desktop
1663,2023-07-15,Tabriz,Desktop
1664,2024-04-28,Tehran,Desktop
1665,2023-08-30,Mashhad,Desktop
1666,2023-11-20,Mashhad,Desktop
1667,2023-07-11,Shiraz,Mobile
1668,2023-01-17,Tabriz,Desktop
1669,2024-06-07,Tabriz,Tablet
1670,2024-02-05,Mashhad,Desktop
1671,2024-12-05,Tehran,Mobile
1672,2023-01-22,Tehran,Desktop
1673,2024-04-18,Tehran,Tablet
1674,2023-04-30,Tabriz,Tablet
1675,2023-07-29,Shiraz,Mobile
1676,2023-11-02,Mashhad,Mobile
1677,2023-09-27,Isfahan,Mobile
1678,2024-12-04,Shiraz,Mobile
1679,2024-11-17,Isfahan,Desktop
1680,2023-10-12,Shiraz,Desktop
1681,2024-12-16,Tehran,Tablet
1682,2024-11-06,Tabriz,Mobile
1683,2023-08-15,Isfahan,Mobile
1684,2024-01-16,Shiraz,Desktop
1685,2024-04-04,Tabriz,Mobile
1686,2023-01-07,Isfahan,Tablet
1687,2023-01-29,Mashhad,Tablet
1688,2023-02-02,Shiraz,Mobile
1689,2024-10-07,Mashhad,Tablet
1690,2023-03-20,Tehran,Tablet
1691,2024-04-03,Mashhad,Desktop
1692,2024-07-23,Mashhad,Tablet
1693,2024-06-21,Shiraz,Mobile
1694,2024-04-26,Tehran,Mobile
1695,2024-03-05,Mashhad,Tablet
1696,2023-10-12,Tabriz,Mobile
1697,2024-05-30,Isfahan,Desktop
1698,2023-04-09,Mashhad,Tablet
1699,2024-02-01,Tehran,Tablet
1700,2024-05-03,Mashhad,Tablet
1701,2023-02-08,Isfahan,Mobile
1702,2023-09-28,Tehran,Mobile
1703,2023-06-06,Shiraz,Tablet
1704,2023-03-16,Tehran,Mobile
1705,2023-05-10,Shiraz,Mobile
1706,2024-11-17,Tehran,Tablet
1707,2023-03-25,Isfahan,Tablet
1708,2023-01-22,Isfahan,Mobile
1709,2024-04-03,Tehran,Tablet
1710,2024-06-22,Mashhad,Tablet
1711,2024-12-07,Isfahan,Tablet
1712,2024-01-17,Shiraz,Tablet
1713,2024-03-15,Shiraz,Mobile
1714,2024-08-26,Tabriz,Tablet
1715,2023-01-21,Shiraz,Desktop
1716,2023-10-30,Tabriz,Tablet
1717,2023-03-25,Tehran,Desktop
1718,2024-10-20,Tehran,Tablet
1719,2024-03-28,Tehran,Desktop
1720,2024-01-22,Mashhad,Desktop
1721,2024-05-21,Mashhad,Tablet
1722,2023-09-14,Tabriz,Tablet
1723,2024-07-23,Shiraz,Tablet
1724,2024-06-10,Shiraz,Desktop
1725,2023-06-11,Tehran,Mobile
1726,2023-06-12,Isfahan,Mobile
1727,2024-06-07,Mashhad,Tablet
1728,2023-09-28,Mashhad,Mobile
1729,2024-05-06,Tehran,Mobile
1730,2023-07-27,Mashhad,Tablet
1731,2024-06-22,Tehran,Desktop
1732,2024-08-06,Tabriz,Tablet
1733,2023-03-01,Shiraz,Mobile
1734,2024-03-05,Isfahan,Desktop
1735,2024-10-18,Shiraz,Mobile
1736,2024-08-27,Shiraz,Desktop
1737,2023-11-05,Tabriz,Mobile
1738,2024-06-03,Mashhad,Tablet
1739,2024-08-13,Isfahan,Mobile
1740,2023-01-27,Mashhad,Mobile
1741,2024-11-16,Shiraz,Desktop
1742,2024-07-15,Tehran,Mobile
1743,2023-07-18,Shiraz,Tablet
1744,2024-01-22,Mashhad,Tablet
1745,2023-12-15,Shiraz,Tablet
1746,2024-11-23,Tehran,Desktop
1747,2024-06-19,Tabriz,Desktop
1748,2024-01-13,Mashhad,Mobile
1749,2024-07-11,Shiraz,Mobile
1750,2024-06-10,Mashhad,Mobile
1751,2023-06-02,Tabriz,Desktop
1752,2023-07-25,Shiraz,Desktop
1753,2024-03-30,Shiraz,Mobile
1754,2023-09-30,Mashhad,Desktop
1755,2023-08-24,Mashhad,Desktop
1756,2024-06-04,Tehran,Tablet
1757,2024-11-08,Tabriz,Tablet
1758,2024-12-26,Tehran,Mobile
1759,2024-05-15,Shiraz,Mobile
1760,2023-04-27,Mashhad,Tablet
1761,2024-01-21,Shiraz,Desktop
1762,2023-12-10,Shiraz,Mobile
1763,2024-08-06,Isfahan,Mobile
1764,2024-01-30,Isfahan,Mobile
1765,2023-03-05,Shiraz,Desktop
1766,2024-12-17,Mashhad,Tablet
1767,2024-12-21,Shiraz,Mobile
1768,2023-03-13,Isfahan,Tablet
1769,2023-10-01,Mashhad,Tablet
1770,2023-11-16,Shiraz,Desktop
1771,2023-12-04,Tabriz,Desktop
1772,2024-01-01,Tabriz,Desktop
1773,2024-05-09,Shiraz,Desktop
1774,2024-08-29,Mashhad,Desktop
1775,2023-06-15,Shiraz,Desktop
1776,2024-06-27,Shiraz,Mobile
1777,2023-01-11,Isfahan,Tablet
1778,2023-10-28,Tabriz,Desktop
1779,2024-12-29,Isfahan,Mobile
1780,2023-04-12,Isfahan,Tablet
1781,2024-02-29,Shiraz,Desktop
1782,2024-01-27,Isfahan,Desktop
1783,2023-08-02,Tabriz,Mobile
1784,2024-11-21,Isfahan,Tablet
1785,2023-03-29,Tabriz,Desktop
1786,2024-07-06,Isfahan,Tablet
1787,2024-02-05,Tabriz,Mobile
1788,2024-08-10,Isfahan,Desktop
1789,2023-02-15,Isfahan,Tablet
1790,2024-11-02,Mashhad,Mobile
1791,2024-04-07,Tabriz,Mobile
1792,2024-08-14,Tabriz,Desktop
1793,2023-11-06,Tabriz,Tablet
1794,2023-03-27,Tehran,Desktop
1795,2023-04-02,Isfahan,Desktop
1796,2024-10-21,Tabriz,Tablet
1797,2024-11-03,Tehran,Tablet
1798,2024-12-14,Mashhad,Tablet
1799,2023-08-30,Tabriz,Mobile
1800,2023-01-02,Tabriz,Mobile
1801,2023-08-13,Tehran,Tablet
1802,2024-08-11,Isfahan,Mobile
1803,2023-04-26,Mashhad,Desktop
1804,2024-10-27,Tabriz,Tablet
1805,2023-04-13,Isfahan,Desktop
1806,2023-07-13,Mashhad,Tablet
1807,2023-06-15,Shiraz,Desktop
1808,2023-03-31,Shiraz,Tablet
1809,2024-11-16,Mashhad,Desktop
1810,2023-05-02,Tehran,Tablet
1811,2023-05-23,Mashhad,Tablet
1812,2023-04-16,Mashhad,Mobile
1813,2024-03-03,Tehran,Desktop
1814,2023-11-01,Tehran,Mobile
1815,2023-11-13,Isfahan,Desktop
1816,2024-09-26,Isfahan,Mobile
1817,2023-01-09,Tehran,Tablet
1818,2023-03-14,Shiraz,Mobile
1819,2023-12-25,Shiraz,Mobile
1820,2023-08-11,Mashhad,Tablet
1821,2024-02-20,Tabriz,Mobile
1822,2024-07-06,Mashhad,Tablet
1823,2024-01-05,Mashhad,Desktop
1824,2024-12-16,Tabriz,Mobile
1825,2023-09-21,Tehran,Tablet
1826,2024-11-20,Shiraz,Tablet
1827,2023-11-14,Mashhad,Mobile
1828,2023-03-25,Tabriz,Desktop
1829,2023-11-14,Isfahan,Mobile
1830,2023-04-21,Mashhad,Tablet
1831,2023-09-08,Shiraz,Desktop
1832,2024-01-18,Tehran,Mobile
1833,2023-01-07,Mashhad,Tablet
1834,2024-04-03,Mashhad,Mobile
1835,2023-03-25,Tabriz,Desktop
1836,2023-07-27,Isfahan,Desktop
1837,2024-01-25,Isfahan,Desktop
1838,2023-11-10,Tehran,Desktop
1839,2023-01-22,Shiraz,Desktop
1840,2024-02-14,Tehran,Mobile
1841,2024-05-29,Mashhad,Desktop
1842,2023-05-07,Mashhad,Desktop
1843,2024-11-30,Isfahan,Tablet
1844,2023-01-14,Shiraz,Desktop
1845,2023-01-12,Tabriz,Tablet
1846,2023-03-28,Shiraz,Tablet
1847,2024-06-07,Mashhad,Tablet
1848,2024-06-20,Tabriz,Mobile
1849,2023-10-28,Shiraz,Mobile
1850,2023-08-31,Shiraz,Tablet
1851,2023-05-02,Tabriz,Mobile
1852,2023-05-27,Mashhad,Desktop
1853,2024-07-20,Shiraz,Mobile
1854,2023-12-22,Tabriz,Desktop
1855,2024-11-15,Mashhad,Desktop
1856,2024-09-22,Tabriz,Mobile
1857,2023-11-05,Tabriz,Mobile
1858,2024-11-25,Shiraz,Tablet
1859,2023-10-15,Mashhad,Mobile
1860,2023-11-03,Shiraz,Mobile
1861,2024-08-16,Tehran,Mobile
1862,2024-12-23,Tehran,Desktop
1863,2024-10-23,Mashhad,Desktop
1864,2024-07-02,Tabriz,Desktop
1865,2023-12-18,Shiraz,Tablet
1866,2023-11-08,Shiraz,Tablet
1867,2023-02-28,Mashhad,Tablet
1868,2024-10-04,Mashhad,Desktop
1869,2024-12-14,Tehran,Mobile
1870,2023-02-04,Isfahan,Tablet
1871,2024-03-20,Mashhad,Tablet
1872,2023-04-03,Isfahan,Desktop
1873,2023-07-26,Mashhad,Tablet
1874,2023-12-19,Tabriz,Mobile
1875,2023-11-28,Tabriz,Desktop
1876,2024-12-25,Tehran,Desktop
1877,2023-06-08,Tehran,Mobile
1878,2023-01-24,Isfahan,Mobile
1879,2024-02-08,Mashhad,Mobile
1880,2024-05-30,Shiraz,Tablet
1881,2023-12-30,Tehran,Mobile
1882,2024-01-17,Shiraz,Desktop
1883,2024-06-15,Shiraz,Mobile
1884,2023-06-01,Mashhad,Desktop
1885,2024-07-15,Isfahan,Desktop
1886,2024-11-19,Mashhad,Tablet
1887,2024-08-30,Tehran,Mobile
1888,2024-09-08,Shiraz,Tablet
1889,2024-02-24,Mashhad,Mobile
1890,2023-09-07,Mashhad,Mobile
1891,2023-04-27,Mashhad,Mobile
1892,2024-05-26,Tehran,Mobile
1893,2024-07-31,Isfahan,Mobile
1894,2023-12-01,Mashhad,Desktop
1895,2024-02-22,Tehran,Desktop
1896,2023-10-22,Shiraz,Mobile
1897,2024-01-06,Tabriz,Desktop
1898,2023-07-05,Tehran,Tablet
1899,2023-09-03,Tabriz,Tablet
1900,2024-09-28,Mashhad,Tablet
1901,2023-09-25,Mashhad,Mobile
1902,2024-10-04,Tehran,Mobile
1903,2023-08-25,Tabriz,Desktop
1904,2024-06-13,Mashhad,Desktop
1905,2024-07-05,Shiraz,Desktop
1906,2023-01-21,Isfahan,Tablet
1907,2024-06-03,Isfahan,Tablet
1908,2023-04-10,Mashhad,Tablet
1909,2024-04-22,Tabriz,Tablet
1910,2024-08-21,Mashhad,Desktop
1911,2023-10-25,Tabriz,Mobile
1912,2024-06-09,Shiraz,Mobile
1913,2023-11-30,Tabriz,Tablet
1914,2023-01-02,Mashhad,Mobile
1915,2024-01-10,Shiraz,Mobile
1916,2023-10-20,Tehran,Mobile
1917,2024-07-06,Isfahan,Tablet
1918,2023-11-14,Mashhad,Desktop
1919,2024-05-16,Mashhad,Desktop
1920,2024-01-16,Mashhad,Mobile
1921,2024-09-14,Shiraz,Desktop
1922,2023-01-14,Tehran,Desktop
1923,2024-05-18,Tabriz,Tablet
1924,2023-08-19,Tehran,Tablet
1925,2023-03-25,Shiraz,Mobile
1926,2023-05-10,Mashhad,Mobile
1927,2023-05-25,Isfahan,Mobile
1928,2023-01-28,Mashhad,Tablet
1929,2023-03-07,Tabriz,Desktop
1930,2023-06-12,Isfahan,Tablet
1931,2023-08-17,Mashhad,Tablet
1932,2023-09-18,Isfahan,Desktop
1933,2024-03-24,Tehran,Desktop
1934,2024-02-28,Shiraz,Mobile
1935,2024-04-04,Mashhad,Desktop
1936,2024-11-06,Tabriz,Desktop
1937,2023-10-28,Tehran,Desktop
1938,2023-10-30,Mashhad,Desktop
1939,2023-10-14,Tehran,Mobile
1940,2024-01-30,Tabriz,Mobile
1941,2023-01-10,Mashhad,Desktop
1942,2024-12-07,Tabriz,Desktop
1943,2024-09-21,Isfahan,Mobile
1944,2023-09-27,Tabriz,Mobile
1945,2024-08-14,Isfahan,Desktop
1946,2024-08-27,Mashhad,Tablet
1947,2023-12-27,Isfahan,Mobile
1948,2023-09-14,Mashhad,Mobile
1949,2023-05-13,Mashhad,Mobile
1950,2023-10-03,Shiraz,Desktop
1951,2024-11-13,Mashhad,Desktop
1952,2024-05-27,Isfahan,Mobile
1953,2023-11-09,Shiraz,Desktop
1954,2024-07-29,Shiraz,Desktop
1955,2023-10-11,Mashhad,Mobile
1956,2023-05-01,Tabriz,Desktop
1957,2023-04-17,Tabriz,Tablet
1958,2024-11-17,Shiraz,Desktop
1959,2023-07-23,Mashhad,Desktop
1960,2023-06-14,Tabriz,Mobile
1961,2023-11-01,Mashhad,Mobile
1962,2024-05-11,Mashhad,Tablet
1963,2024-09-23,Shiraz,Desktop
1964,2024-07-09,Shiraz,Tablet
1965,2023-06-05,Tehran,Tablet
1966,2024-01-02,Tabriz,Mobile
1967,2024-12-19,Tabriz,Desktop
1968,2024-09-11,Tabriz,Mobile
1969,2023-09-08,Isfahan,Tablet
1970,2023-11-30,Mashhad,Tablet
1971,2024-10-03,Shiraz,Mobile
1972,2024-05-25,Tabriz,Mobile
1973,2023-10-20,Tehran,Mobile
1974,2023-01-20,Tabriz,Mobile
1975,2023-10-09,Mashhad,Mobile
1976,2023-01-01,Mashhad,Tablet
1977,2023-04-29,Shiraz,Mobile
1978,2023-02-04,Isfahan,Desktop
1979,2023-07-17,Shiraz,Tablet
1980,2024-04-29,Tabriz,Tablet
1981,2023-02-28,Tehran,Desktop
1982,2023-06-10,Shiraz,Desktop
1983,2024-11-21,Isfahan,Tablet
1984,2023-07-25,Shiraz,Mobile
1985,2023-01-12,Mashhad,Tablet
1986,2024-05-04,Tabriz,Tablet
1987,2023-10-03,Tabriz,Desktop
1988,2024-11-23,Tabriz,Tablet
1989,2023-08-30,Tabriz,Mobile
1990,2023-08-04,Tabriz,Desktop
1991,2023-09-08,Tabriz,Tablet
1992,2023-05-06,Tehran,Tablet
1993,2023-08-05,Isfahan,Mobile
1994,2023-11-02,Tabriz,Tablet
1995,2023-07-04,Isfahan,Tablet
1996,2023-02-08,Tabriz,Tablet
1997,2023-08-11,Shiraz,Tablet
1998,2023-07-03,Tabriz,Mobile
1999,2024-05-09,Mashhad,Tablet
2000,2024-03-02,Tehran,Tablet
2001,2023-06-27,Shiraz,Tablet
2002,2024-03-03,Shiraz,Desktop
2003,2023-10-21,Mashhad,Mobile
2004,2023-05-31,Tabriz,Desktop
2005,2024-01-19,Tehran,Desktop
2006,2024-09-29,Shiraz,Mobile
2007,2023-11-04,Tehran,Desktop
2008,2023-12-02,Shiraz,Desktop
2009,2024-01-10,Tabriz,Desktop
2010,2023-01-08,Shiraz,Mobile
2011,2023-12-07,Shiraz,Tablet
2012,2023-05-09,Isfahan,Mobile
2013,2024-10-30,Tabriz,Mobile
2014,2023-12-18,Mashhad,Mobile
2015,2023-12-24,Mashhad,Desktop
2016,2024-05-31,Tabriz,Tablet
2017,2024-05-09,Mashhad,Mobile
2018,2023-03-27,Tabriz,Mobile
2019,2023-06-24,Mashhad,Tablet
2020,2023-07-12,Isfahan,Tablet
2021,2023-11-07,Mashhad,Tablet
2022,2023-04-29,Shiraz,Desktop
2023,2023-08-06,Tabriz,Tablet
2024,2024-03-02,Tehran,Desktop
2025,2024-02-18,Tehran,Mobile
2026,2023-04-24,Tabriz,Desktop
2027,2023-05-25,Isfahan,Tablet
2028,2024-06-21,Mashhad,Desktop
2029,2024-10-09,Isfahan,Tablet
2030,2023-10-30,Tehran,Desktop
2031,2024-08-10,Tabriz,Mobile
2032,2023-12-11,Tabriz,Desktop
2033,2023-01-01,Isfahan,Mobile
2034,2023-05-27,Isfahan,Tablet
2035,2023-10-14,Mashhad,Mobile
2036,2024-10-15,Shiraz,Tablet
2037,2023-02-22,Shiraz,Tablet
2038,2023-10-31,Mashhad,Mobile
2039,2023-03-10,Shiraz,Mobile
2040,2023-12-27,Tehran,Desktop
2041,2024-08-24,Shiraz,Desktop
2042,2023-08-08,Mashhad,Mobile
2043,2024-12-04,Shiraz,Mobile
2044,2024-07-28,Tabriz,Mobile
2045,2024-08-07,Isfahan,Mobile
2046,2023-06-10,Tehran,Tablet
2047,2024-11-11,Tabriz,Mobile
2048,2023-03-30,Tabriz,Mobile
2049,2024-11-18,Mashhad,Mobile
2050,2024-08-07,Isfahan,Mobile
2051,2024-08-11,Isfahan,Tablet
2052,2023-06-08,Tehran,Desktop
2053,2024-05-03,Mashhad,Desktop
2054,2023-11-20,Tehran,Desktop
2055,2024-09-01,Shiraz,Desktop
2056,2024-01-16,Tabriz,Desktop
2057,2023-04-12,Tehran,Tablet
2058,2024-05-08,Tabriz,Desktop
2059,2024-10-05,Mashhad,Tablet
2060,2024-09-05,Shiraz,Tablet
2061,2023-01-19,Mashhad,Desktop
2062,2024-03-29,Shiraz,Desktop
2063,2024-04-26,Shiraz,Desktop
